wcvp_id|ipni_id|family|taxon_name|authority|infra_rank|only_synonym_has_common_name
148153|759463-1|Rubiaceae|Pauridiantha pyramidata|(K.Krause) Bremek.||
148162|759472-1|Rubiaceae|Pauridiantha viridiflora|(Schweinf. ex Hiern) Hepper||
148208|759491-1|Rubiaceae|Pavetta abyssinica|Fresen.||
148290|759543-1|Rubiaceae|Pavetta barbertonensis|Bremek.||
148308|759556-1|Rubiaceae|Pavetta blanda|Bremek.||
148325|759571-1|Rubiaceae|Pavetta breviflora|DC.||
148353|759588-1|Rubiaceae|Pavetta calothyrsa|Bremek.||Y
148362|759595-1|Rubiaceae|Pavetta capensis|(Houtt.) Bremek.||
148385|759613-1|Rubiaceae|Pavetta cinereifolia|Berhaut||
148408|759628-1|Rubiaceae|Pavetta cooperi|Harv. & Sond.||
148415|759636-1|Rubiaceae|Pavetta corymbosa|(DC.) F.N.Williams||
148420|759638-1|Rubiaceae|Pavetta crassicaulis|Bremek.||
148421|759639-1|Rubiaceae|Pavetta crassipes|K.Schum.||
148444|759655-1|Rubiaceae|Pavetta dolichosepala|Hiern||
148486|759695-1|Rubiaceae|Pavetta gardeniifolia|Hochst. ex A.Rich.||
148489|77170778-1|Rubiaceae|Pavetta gardeniifolia var. gardeniifolia||var.|
148492|77188476-1|Rubiaceae|Pavetta gardeniifolia var. subtomentosa|K.Schum.|var.|
148512|759712-1|Rubiaceae|Pavetta gracilifolia|Bremek.||
148532|759729-1|Rubiaceae|Pavetta harborii|S.Moore||
148537|759735-1|Rubiaceae|Pavetta hispida|Hiern||
148538|759736-1|Rubiaceae|Pavetta hispidula|Wight & Arn.||
148548|759740-1|Rubiaceae|Pavetta hongkongensis|Bremek.||
148562|759752-1|Rubiaceae|Pavetta indica|L.||
148633|759794-1|Rubiaceae|Pavetta lanceolata|Eckl.||
148725|980091-1|Rubiaceae|Pavetta minor|(Hook.f.) Deb & Rout||Y
148730|759880-1|Rubiaceae|Pavetta mollissima|Hutch. & Dalziel||
148771|759908-1|Rubiaceae|Pavetta nova-guineensis|Bremek.||
148776|759914-1|Rubiaceae|Pavetta oblongifolia|(Hiern) Bremek.||
148792|759929-1|Rubiaceae|Pavetta opulina|(G.Forst.) DC.||
148796|759933-1|Rubiaceae|Pavetta owariensis|P.Beauv.||
148865|759995-1|Rubiaceae|Pavetta revoluta|Hochst.||
148905|760027-1|Rubiaceae|Pavetta schumanniana|F.Hoffm. ex K.Schum.||
148950|760060-1|Rubiaceae|Pavetta subcana|Hiern||
148951|890503-1|Rubiaceae|Pavetta subcana var. longiflora|(Vatke) Bridson|var.|
148953|760061-1|Rubiaceae|Pavetta subcapitata|Hook.f.||
148961|760067-1|Rubiaceae|Pavetta subvelutina|Miq.||
148991|77177367-1|Rubiaceae|Pavetta ternifolia|Hiern||
149006|760100-1|Rubiaceae|Pavetta tomentosa|Roxb. ex Sm.||
149794|188105-2|Rubiaceae|Pentagonia gigantifolia|Ducke||
149808|760190-1|Rubiaceae|Pentagonia pinnatifida|Seem.||Y
149834|760208-1|Rubiaceae|Pentanisia angustifolia|(Hochst.) Hochst.||
149851|760224-1|Rubiaceae|Pentanisia ouranogyne|S.Moore||
149857|760230-1|Rubiaceae|Pentanisia prunelloides|(Klotzsch) Walp.||
149858|77188600-1|Rubiaceae|Pentanisia prunelloides subsp. latifolia|(Hochst.) Verdc.|subsp.|
149860|77170622-1|Rubiaceae|Pentanisia prunelloides subsp. prunelloides||subsp.|
149863|760235-1|Rubiaceae|Pentanisia schweinfurthii|Hiern||
149975|760275-1|Rubiaceae|Pentas lanceolata|(Forssk.) Deflers||
149978|77188586-1|Rubiaceae|Pentas lanceolata subsp. cymosa|(Klotzsch) Verdc.|subsp.|Y
150000|760284-1|Rubiaceae|Pentas micrantha|Baker||
150019|760297-1|Rubiaceae|Pentas pubiflora|S.Moore||
150022|760298-1|Rubiaceae|Pentas purpurea|Oliv.||
150053|760323-1|Rubiaceae|Pentas zanzibarica|(Klotzsch) Vatke||
150089|760328-1|Rubiaceae|Pentodon pentandrus|(Schumach. & Thonn.) Vatke||
150091|77169599-1|Rubiaceae|Pentodon pentandrus var. pentandrus||var.|
386943|77176777-1|Rubiaceae|Phyllopentas schimperi|(Hochst.) Y.D.Zhou & Q.F.Wang||Y
156175|760466-1|Rubiaceae|Pimentelia glomerata|Wedd.||
156555|760472-1|Rubiaceae|Pinckneya pubens|Michx.||Y
157508|201723-2|Rubiaceae|Platycarpum schultesii|Steyerm.||
347966|77080029-1|Rubiaceae|Plocama aucheri|(Guill.) M.Backlund & Thulin||
162070|204802-2|Rubiaceae|Pogonopus speciosus|(Jacq.) K.Schum.||
162075|204805-2|Rubiaceae|Pogonopus tubulosus|(A.Rich. ex DC.) K.Schum.||
162628|77169854-1|Rubiaceae|Polysphaeria lanceolata subsp. lanceolata||subsp.|
162642|760911-1|Rubiaceae|Polysphaeria parvifolia|Hiern||
163498|760943-1|Rubiaceae|Porterandia anisophylla|(Jack ex Roxb.) Ridl.||Y
163583|1079607-2|Rubiaceae|Posoqueria latifolia|(Rudge) Schult.||
163879|761059-1|Rubiaceae|Pouchetia africana|A.Rich. ex DC.||
165444|761124-1|Rubiaceae|Prismatomeris albidiflora|Thwaites||
165464|761137-1|Rubiaceae|Prismatomeris javanica|(Valeton) Ridl.||
497525|77145806-1|Rubiaceae|Prismatomeris khoonmengiana|Y.W.Low||Y
165482|761152-1|Rubiaceae|Prismatomeris tetrandra|(Roxb.) K.Schum.||
165483|953920-1|Rubiaceae|Prismatomeris tetrandra subsp. malayana|(Ridl.) J.T.Johanss.|subsp.|Y
165486|77171417-1|Rubiaceae|Prismatomeris tetrandra subsp. tetrandra||subsp.|
166395|761189-1|Rubiaceae|Pseudomussaenda flava|Verdc.||
166400|761193-1|Rubiaceae|Pseudomussaenda stenocarpa|(Hiern) E.M.A.Petit||
167082|761257-1|Rubiaceae|Psychotria adenophylla|Wall.||
167103|212398-2|Rubiaceae|Psychotria alba|Ruiz & Pav.||
167171|761334-1|Rubiaceae|Psychotria andamanica|Kurz||
167180|761342-1|Rubiaceae|Psychotria angulata|Korth.||
167238|761394-1|Rubiaceae|Psychotria articulata|(Hiern) E.M.A.Petit||
167247|761402-1|Rubiaceae|Psychotria asiatica|L.||
167277|761424-1|Rubiaceae|Psychotria avenis|Pancher ex Prain||Y
167350|761485-1|Rubiaceae|Psychotria bidentata|(Thunb. ex Schult.) Hiern||
167357|761492-1|Rubiaceae|Psychotria bisulcata|Wight & Arn.||
522054|77159252-1|Rubiaceae|Psychotria borbonica|(J.F.Gmel.) Razafim. & B.Bremer||Y
167399|212532-2|Rubiaceae|Psychotria brachypoda|(Müll.Arg.) Britton||
167490|761603-1|Rubiaceae|Psychotria calocarpa|Kurz||
167496|761609-1|Rubiaceae|Psychotria calva|Hiern||
536723|77214286-1|Rubiaceae|Psychotria calva var. calva||var.|Y
167500|761613-1|Rubiaceae|Psychotria calycosa|A.Gray||
167519|761631-1|Rubiaceae|Psychotria capensis|(Eckl.) Vatke||
167558|761655-1|Rubiaceae|Psychotria carthagenensis|Jacq.||
167670|761752-1|Rubiaceae|Psychotria confertiloba|A.C.Sm.||
167678|761758-1|Rubiaceae|Psychotria connata|Wall.||
167735|300601-2|Rubiaceae|Psychotria crassifolia|Miq.||
167781|761849-1|Rubiaceae|Psychotria dalzellii|Hook.f.||
167814|761872-1|Rubiaceae|Psychotria densinervia|(K.Krause) Verdc.||
167815|761873-1|Rubiaceae|Psychotria denticulata|Wall.||
167857|761906-1|Rubiaceae|Psychotria djumaensis|De Wild.||
167858|77168643-1|Rubiaceae|Psychotria djumaensis var. djumaensis||var.|
167930|761968-1|Rubiaceae|Psychotria eminiana|(Kuntze) E.M.A.Petit||
168001|762027-1|Rubiaceae|Psychotria fernandopoensis|E.M.A.Petit||
168020|762045-1|Rubiaceae|Psychotria flavida|Talbot||
168081|762094-1|Rubiaceae|Psychotria gabonica|Hiern||
168107|762115-1|Rubiaceae|Psychotria gilletii|De Wild.||
168111|762119-1|Rubiaceae|Psychotria glabra|(Turrill) Fosberg||
168168|762164-1|Rubiaceae|Psychotria griffithii|Hook.f.||
168184|60473461-2|Rubiaceae|Psychotria guianensis|(Aubl.) Clos||Y
168311|762253-1|Rubiaceae|Psychotria horizontalis|Sw.||
168362|762287-1|Rubiaceae|Psychotria imthurnii|Turrill||
168378|762302-1|Rubiaceae|Psychotria insularum|A.Gray||
168497|762386-1|Rubiaceae|Psychotria kuruvolii|A.C.Sm.||
168500|762388-1|Rubiaceae|Psychotria laciniata|Vell.||
168537|762421-1|Rubiaceae|Psychotria latistipula|Benth.||
168604|212991-2|Rubiaceae|Psychotria ligustrifolia|(Northr.) Millsp.||
168698|762554-1|Rubiaceae|Psychotria luzoniensis|(Cham. & Schltdl.) Fern.-Vill.||
168705|762562-1|Rubiaceae|Psychotria macrocalyx|A.Gray||
168706|762563-1|Rubiaceae|Psychotria macrocarpa|Hook.f.||
168743|762593-1|Rubiaceae|Psychotria malayana|Jack||
168772|213065-2|Rubiaceae|Psychotria marginata|Sw.||
168834|762666-1|Rubiaceae|Psychotria micrantha|Kunth||
168859|762688-1|Rubiaceae|Psychotria mindoroensis|Elmer||
168902|762725-1|Rubiaceae|Psychotria morindoides|Hutch.||
168964|329821-2|Rubiaceae|Psychotria nervosa|Sw.||
530793|77176638-1|Rubiaceae|Psychotria nilgherensis|(Kuntze) Govaerts & Chakrab.||Y
168986|907502-1|Rubiaceae|Psychotria nilgiriensis|Deb & M.G.Gangop.||
169010|762814-1|Rubiaceae|Psychotria nuda|(Cham. & Schltdl.) Wawra||Y
169012|762816-1|Rubiaceae|Psychotria nudiflora|Wight & Arn.||
169039|762841-1|Rubiaceae|Psychotria obtusifolia|Lam. ex Poir.||
169066|762865-1|Rubiaceae|Psychotria olivacea|Valeton||
169097|976723-1|Rubiaceae|Psychotria ovoidea|Wall. ex Hook.f.||
169192|762974-1|Rubiaceae|Psychotria peduncularis|(Salisb.) Steyerm.||
169236|762998-1|Rubiaceae|Psychotria pervillei|Baker||
169289|763046-1|Rubiaceae|Psychotria platyneura|Kurz||
169314|763067-1|Rubiaceae|Psychotria poilanei|Pit.||
169343|763095-1|Rubiaceae|Psychotria prainii|H.Lév.||Y
169371|213293-2|Rubiaceae|Psychotria psychotriifolia|(Seem.) Standl.||
169374|763117-1|Rubiaceae|Psychotria psychotrioides|(DC.) Roberty||
169405|77170123-1|Rubiaceae|Psychotria punctata var. punctata||var.|Y
169469|763194-1|Rubiaceae|Psychotria remota|Benth.||
169482|763206-1|Rubiaceae|Psychotria rhinocerotis|Reinw. ex Blume||
169559|763265-1|Rubiaceae|Psychotria rufipilis|A.Chev. ex De Wild.||
169618|763315-1|Rubiaceae|Psychotria sarmentosa|Blume||
169657|763343-1|Rubiaceae|Psychotria schweinfurthii|Hiern||
169664|763348-1|Rubiaceae|Psychotria scortechinii|King & Gamble||Y
169678|763361-1|Rubiaceae|Psychotria serpens|L.||
169829|763492-1|Rubiaceae|Psychotria subintegra|(Wight & Arn.) Hook.f.||
169876|763538-1|Rubiaceae|Psychotria sylvatica|Blume||
274302|77089784-1|Rubiaceae|Psychotria tahanensis|Ruhsam||
169914|213510-2|Rubiaceae|Psychotria tenuifolia|Sw.||
169922|763579-1|Rubiaceae|Psychotria tephrosantha|A.Gray||
170028|763663-1|Rubiaceae|Psychotria tutcheri|Dunn||
170093|763718-1|Rubiaceae|Psychotria venosa|(Hiern) E.M.A.Petit||
170129|763749-1|Rubiaceae|Psychotria viridiflora|Reinw. ex Blume||
170134|763751-1|Rubiaceae|Psychotria viridis|Ruiz & Pav.||
170141|763759-1|Rubiaceae|Psychotria vogeliana|Benth.||
170188|763800-1|Rubiaceae|Psychotria winkleri|Merr.||Y
170225|763832-1|Rubiaceae|Psychotria zombamontana|(Kuntze) E.M.A.Petit||
170234|915401-1|Rubiaceae|Psydrax arnoldianus|(De Wild. & T.Durand) Bridson||
170238|763837-1|Rubiaceae|Psydrax dicoccos|Gaertn.||
217113|77171008-1|Rubiaceae|Psydrax dicoccos var. dicoccos||var.|Y
170248|915406-1|Rubiaceae|Psydrax horizontalis|(Schumach. & Thonn.) Bridson||Y
170254|915410-1|Rubiaceae|Psydrax lividus|(Hiern) Bridson||
170255|915411-1|Rubiaceae|Psydrax locuples|(K.Schum.) Bridson||
530998|77187466-1|Rubiaceae|Psydrax lucidulus|(Miq.) Mahyuni & K.M.Wong||Y
170277|915418-1|Rubiaceae|Psydrax parviflorus|(Afzel.) Bridson||
170280|77169355-1|Rubiaceae|Psydrax parviflorus subsp. parviflorus||subsp.|Y
170281|924441-1|Rubiaceae|Psydrax parviflorus subsp. rubrocostatus|(Robyns) Bridson|subsp.|
170288|915420-1|Rubiaceae|Psydrax schimperianus|(A.Rich.) Bridson||
170293|915422-1|Rubiaceae|Psydrax subcordatus|(DC.) Bridson||
170295|77170631-1|Rubiaceae|Psydrax subcordatus var. subcordatus||var.|
170296|974425-1|Rubiaceae|Psydrax umbellatus|(Wight) Bridson||
171252|763888-1|Rubiaceae|Pygmaeothamnus zeyheri|(Sond.) Robyns||
171256|77171136-1|Rubiaceae|Pygmaeothamnus zeyheri var. zeyheri||var.|
171315|763900-1|Rubiaceae|Pyrostria bibracteata|(Baker) Cavaco||
373816|77090371-1|Rubiaceae|Pyrostria revoluta|(Balf.f.) Razafim., Lantz & B.Bremer||Y
176122|936959-1|Rubiaceae|Ramosmania rodriguesii|Tirveng.||
176132|763958-1|Rubiaceae|Randia aculeata|L.||
176133|77170970-1|Rubiaceae|Randia aculeata var. aculeata||var.|Y
176164|1115268-2|Rubiaceae|Randia armata|(Sw.) DC.||
176165|77169376-1|Rubiaceae|Randia armata subsp. armata||subsp.|Y
176273|764091-1|Rubiaceae|Randia echinocarpa|Moc. & Sessé ex DC.||
176379|217028-2|Rubiaceae|Randia laetevirens|Standl.||
176380|217029-2|Rubiaceae|Randia laevigata|Standl.||
342538|77119106-1|Rubiaceae|Randia mendozae|Govaerts ex Borhidi||Y
176478|764273-1|Rubiaceae|Randia nitida|(Kunth) DC.||Y
176629|1039940-2|Rubiaceae|Randia tetracantha|(Cav.) DC.||
177224|218543-2|Rubiaceae|Remijia amphithrix|Standl.||
177241|764561-1|Rubiaceae|Remijia ferruginea|(A.St.-Hil.) DC.||
177242|764562-1|Rubiaceae|Remijia firmula|(Mart.) Wedd.||
177255|764576-1|Rubiaceae|Remijia macrocnemia|(Mart.) Wedd.||
177256|764577-1|Rubiaceae|Remijia macrophylla|(H.Karst.) Benth. & Hook.f. ex Flueck.||
177283|218576-2|Rubiaceae|Remijia trianae|Wernham||
177284|218577-2|Rubiaceae|Remijia ulei|K.Krause||
177287|764600-1|Rubiaceae|Remijia vellozoi|DC.||
177362|764605-1|Rubiaceae|Rennellia morindiformis|(Korth.) Ridl.||
177364|764607-1|Rubiaceae|Rennellia paniculata|King & Gamble||
177367|764609-1|Rubiaceae|Rennellia speciosa|(Wall. ex Kurz) Hook.f.||
373943|77086243-1|Rubiaceae|Rhodopentas bussei|(K.Krause) Kårehed & B.Bremer||
178461|764657-1|Rubiaceae|Richardia brasiliensis|Gomes||
178473|764663-1|Rubiaceae|Richardia grandiflora|(Cham. & Schltdl.) Steud.||
178500|764679-1|Rubiaceae|Richardia scabra|L.||
526621|77160540-1|Rubiaceae|Ridsdalea schoemannii|(Teijsm. & Binn.) J.T.Pereira||Y
526639|77160552-1|Rubiaceae|Ridsdalea wittii|(Craib) J.T.Pereira||Y
179388|764727-1|Rubiaceae|Ronabea emetica|(L.f.) A.Rich.||
179390|764729-1|Rubiaceae|Ronabea latifolia|Aubl.||
179663|764967-1|Rubiaceae|Rondeletia odorata|Jacq.||
179849|222507-2|Rubiaceae|Rosenbergiodendron densiflorum|(K.Schum.) Fagerl.||Y
179850|222508-2|Rubiaceae|Rosenbergiodendron formosum|(Jacq.) Fagerl.||Y
179853|222509-2|Rubiaceae|Rosenbergiodendron longiflorum|(Ruiz & Pav.) Fagerl.||
180022|765111-1|Rubiaceae|Rothmannia annae|(E.P.Wright) Keay||
180028|765117-1|Rubiaceae|Rothmannia capensis|Thunb.||
180032|765120-1|Rubiaceae|Rothmannia engleriana|(K.Schum.) Keay||
180041|765125-1|Rubiaceae|Rothmannia globosa|(Hochst.) Keay||
180043|765127-1|Rubiaceae|Rothmannia hispida|(K.Schum.) Fagerl.||
180053|765136-1|Rubiaceae|Rothmannia longiflora|Salisb.||
180054|765137-1|Rubiaceae|Rothmannia lujae|(De Wild.) Keay||
180056|765139-1|Rubiaceae|Rothmannia macrocarpa|(Hiern) Keay||
180070|765151-1|Rubiaceae|Rothmannia octomera|(Hook.) Fagerl.||
180083|765161-1|Rubiaceae|Rothmannia urcelliformis|(Hiern) Bullock ex Robyns||
180087|765164-1|Rubiaceae|Rothmannia whitfieldii|(Lindl.) Dandy||
180181|765178-1|Rubiaceae|Rubia alata|Wall.||
180192|765187-1|Rubiaceae|Rubia argyi|(H.Lév. & Vaniot) H.Hara||
180217|765209-1|Rubiaceae|Rubia chinensis|Regel & Maack||
180223|765210-1|Rubiaceae|Rubia chitralensis|Ehrend.||
180230|765218-1|Rubiaceae|Rubia cordifolia|L.||
180232|890653-1|Rubiaceae|Rubia cordifolia subsp. conotricha|(Gand.) Verdc.|subsp.|
180299|765264-1|Rubiaceae|Rubia horrida|(Thunb.) Puff||
180331|765292-1|Rubiaceae|Rubia manjith|Roxb.||
180334|765295-1|Rubiaceae|Rubia membranacea|Diels||
180353|765310-1|Rubiaceae|Rubia oncotricha|Hand.-Mazz.||
348279|77122334-1|Rubiaceae|Rubia ovatifolia|Z.Ying Zhang||
180363|765320-1|Rubiaceae|Rubia peregrina|L.||
180370|765324-1|Rubiaceae|Rubia petiolaris|DC.||
180374|765326-1|Rubiaceae|Rubia podantha|Diels||
180403|765350-1|Rubiaceae|Rubia schumanniana|E.Pritz.||
180408|765354-1|Rubiaceae|Rubia sikkimensis|Kurz||
180410|765356-1|Rubiaceae|Rubia sylvatica|(Maxim.) Nakai||
180428|765366-1|Rubiaceae|Rubia tibetica|Hook.f.||
180430|765369-1|Rubiaceae|Rubia tinctorum|L.||
180441|765375-1|Rubiaceae|Rubia truppeliana|Loes.||
180449|765383-1|Rubiaceae|Rubia wallichiana|Decne.||
180451|765385-1|Rubiaceae|Rubia yunnanensis|Diels||
180511|223858-2|Rubiaceae|Rudgea cornifolia|(Kunth) Standl.||
180655|765569-1|Rubiaceae|Rudgea panurensis|Müll.Arg.||
180722|1139608-2|Rubiaceae|Rudgea viburnoides|(Cham.) Benth.||
180756|1150695-2|Rubiaceae|Rustia formosa|(Cham. & Schltdl. ex DC.) Klotzsch||
180793|765665-1|Rubiaceae|Rutidea glabra|Hiern||
180808|765679-1|Rubiaceae|Rutidea membranacea|Hiern||Y
180815|765687-1|Rubiaceae|Rutidea parviflora|DC.||
180889|765714-1|Rubiaceae|Rytigynia canthioides|(Benth.) Robyns||
180925|906983-1|Rubiaceae|Rytigynia kigeziensis|Verdc.||
180926|765739-1|Rubiaceae|Rytigynia kiwuensis|(K.Krause) Robyns||
180949|77169428-1|Rubiaceae|Rytigynia monantha var. monantha||var.|
180995|943816-1|Rubiaceae|Rytigynia uhligii|(K.Schum. & K.Krause) Verdc.||Y
181087|224936-2|Rubiaceae|Sabicea amazonensis|Wernham||
181105|765809-1|Rubiaceae|Sabicea bequaertii|De Wild.||Y
181112|224948-2|Rubiaceae|Sabicea brasiliensis|Wernham||
181117|765821-1|Rubiaceae|Sabicea calycina|Benth.||
181127|765830-1|Rubiaceae|Sabicea cinerea|Aubl.||
181155|765855-1|Rubiaceae|Sabicea ferruginea|(G.Don) Benth.||
181171|30071648-2|Rubiaceae|Sabicea glabrescens|Benth.||
181216|765902-1|Rubiaceae|Sabicea mildbraedii|Wernham||Y
181293|765972-1|Rubiaceae|Sabicea villosa|Willd. ex Schult.||
181296|765973-1|Rubiaceae|Sabicea vogelii|Benth.||
184187|766005-1|Rubiaceae|Salzmannia nitida|DC.||
184581|766011-1|Rubiaceae|Saprosma arborea|Blume||
184586|766015-1|Rubiaceae|Saprosma brunnea|Craib||
184591|77177133-1|Rubiaceae|Saprosma consimilis|Kurz||
184592|766021-1|Rubiaceae|Saprosma corymbosa|(Bedd.) Bedd.||
184597|766025-1|Rubiaceae|Saprosma foetens|(Wight) K.Schum.||
184605|766029-1|Rubiaceae|Saprosma glomerulata|King & Gamble||
184607|766031-1|Rubiaceae|Saprosma hainanensis|Merr.||
184615|766038-1|Rubiaceae|Saprosma longicalyx|Craib||
184630|766050-1|Rubiaceae|Saprosma scortechinii|King & Gamble||
184635|766055-1|Rubiaceae|Saprosma ternata|(Wall.) Hook.f.||
468179|77111993-1|Rubiaceae|Schizocalyx cuspidatus|(A.St.-Hil.) Kainul. & B.Bremer||
374202|77093289-1|Rubiaceae|Schizomussaenda henryi|(Hutch.) X.F.Deng & D.X.Zhang||Y
188459|766232-1|Rubiaceae|Schumanniophyton hirsutum|(Hiern) R.D.Good||
188461|766234-1|Rubiaceae|Schumanniophyton magnificum|(K.Schum.) Harms||
342001|77169896-1|Rubiaceae|Schumanniophyton magnificum var. magnificum||var.|
342002|77188742-1|Rubiaceae|Schumanniophyton magnificum var. trimerum|(R.D.Good) N.Hallé|var.|
540013|77212574-1|Rubiaceae|Scleromitrion brachypodum|(DC.) T.C.Hsu||Y
497684|77144472-1|Rubiaceae|Scleromitrion diffusum|(Willd.) R.J.Wang||
539522|77211000-1|Rubiaceae|Scleromitrion galioides|(F.Muell.) K.L.Gibbons||Y
497668|77144474-1|Rubiaceae|Scleromitrion pinifolium|(Wall. ex G.Don) R.J.Wang||Y
188748|766273-1|Rubiaceae|Scleromitrion tenelliflorum|(Blume) Korth.||Y
497559|77144475-1|Rubiaceae|Scleromitrion verticillatum|(L.) R.J.Wang||Y
189891|73566-3|Rubiaceae|Scyphiphora hydrophylacea|C.F.Gaertn.||
189896|766300-1|Rubiaceae|Scyphostachys coffeoides|Thwaites||
535841|77203854-1|Rubiaceae|Seychellea sechellarum|(Baker) Razafim., Kainul. & Rydin||Y
190946|766360-1|Rubiaceae|Sherbournia bignoniiflora|(Welw.) Hua||
190959|766370-1|Rubiaceae|Sherbournia streptocaulon|(K.Schum.) Hepper||
192307|766434-1|Rubiaceae|Simira ecuadorensis|(Standl.) Steyerm.||
192327|236581-2|Rubiaceae|Simira maxonii|(Standl.) Steyerm.||
192328|236582-2|Rubiaceae|Simira mexicana|(Bullock) Steyerm.||
192340|236590-2|Rubiaceae|Simira rhodoclada|(Standl.) Steyerm.||Y
192341|236591-2|Rubiaceae|Simira rubescens|(Benth.) Bremek. ex Steyerm.||
192342|236592-2|Rubiaceae|Simira rubra|(Mart.) Steyerm.||Y
526812|77160555-1|Rubiaceae|Singaporandia macrophylla|(Hook.f.) K.M.Wong||Y
216789|20010093-1|Rubiaceae|Solenandra mexicana|(A.Gray) Borhidi||
531496|77187956-1|Rubiaceae|Solenandra sanctae-luciae|(Kentish) Paudyal & Delprete||Y
193377|766585-1|Rubiaceae|Spermacoce alata|Aubl.||
193394|766600-1|Rubiaceae|Spermacoce articularis|L.f.||
193449|317930-2|Rubiaceae|Spermacoce capitata|Ruiz & Pav.||Y
193460|766648-1|Rubiaceae|Spermacoce chaetocephala|DC.||
193478|766663-1|Rubiaceae|Spermacoce confusa|Rendle||
193502|945476-1|Rubiaceae|Spermacoce densiflora|(DC.) Alain||Y
193553|914630-1|Rubiaceae|Spermacoce filifolia|(Schumach. & Thonn.) J.-P.Lebrun & Stork||
193605|766765-1|Rubiaceae|Spermacoce hispida|L.||
193657|766800-1|Rubiaceae|Spermacoce latifolia|Aubl.||Y
193724|766854-1|Rubiaceae|Spermacoce natalensis|Hochst.||
193740|914632-1|Rubiaceae|Spermacoce octodon|(Hepper) Hakki||
193741|766862-1|Rubiaceae|Spermacoce ocymifolia|Willd.||
193742|766863-1|Rubiaceae|Spermacoce ocymoides|Burm.f.||
193747|766867-1|Rubiaceae|Spermacoce orinocensis|Willd.||Y
193780|766889-1|Rubiaceae|Spermacoce poaya|A.St.-Hil.||Y
193788|766896-1|Rubiaceae|Spermacoce princeae|(K.Schum.) Verdc.||
193800|766906-1|Rubiaceae|Spermacoce pusilla|Wall.||
193803|766911-1|Rubiaceae|Spermacoce quadrisulcata|(Bremek.) Verdc.||
193804|766912-1|Rubiaceae|Spermacoce radiata|(DC.) Sieber ex Hiern||
193816|319724-2|Rubiaceae|Spermacoce remota|Lam.||
193836|766942-1|Rubiaceae|Spermacoce ruelliae|DC.||
193854|766954-1|Rubiaceae|Spermacoce senensis|(Klotzsch) Hiern||
193857|766957-1|Rubiaceae|Spermacoce setidens|(Miq.) Boerl.||Y
193878|766972-1|Rubiaceae|Spermacoce stachydea|DC.||
193893|766988-1|Rubiaceae|Spermacoce subvulgata|(K.Schum.) J.G.García||
193908|241474-2|Rubiaceae|Spermacoce tenuior|L.||
193919|767016-1|Rubiaceae|Spermacoce tetraquetra|A.Rich.||
193935|767031-1|Rubiaceae|Spermacoce verticillata|L.||
193958|767047-1|Rubiaceae|Spermadictyon suaveolens|Roxb.||
197030|77171903-1|Rubiaceae|Stenaria nigricans var. nigricans||var.|Y
461575|77107342-1|Rubiaceae|Stenostomum acreanum|(K.Krause) Achille & Delprete||
198037|767167-1|Rubiaceae|Stipularia africana|P.Beauv.||
88387|435682-1|Rubiaceae|Sulipa pseudopsidium|Blanco||Y
201523|767328-1|Rubiaceae|Tamilnadia uliginosa|(Retz.) Tirveng. & Sastre||
201688|911533-1|Rubiaceae|Tarenna alpestris|(Wight) N.P.Balakr.||
201693|60434903-2|Rubiaceae|Tarenna asiatica|(L.) Kuntze ex K.Schum.||
201695|767407-1|Rubiaceae|Tarenna attenuata|(Hook.f.) Hutch.||
274368|77177028-1|Rubiaceae|Tarenna grevei|(Drake) Homolle||
201799|767489-1|Rubiaceae|Tarenna hoaensis|Pit.||
201809|767496-1|Rubiaceae|Tarenna junodii|(Schinz) Bremek.||
201835|767517-1|Rubiaceae|Tarenna longifolia|(Miq.) Ridl.||Y
201848|767531-1|Rubiaceae|Tarenna mollissima|(Hook. & Arn.) B.L.Rob.||
201849|60455916-2|Rubiaceae|Tarenna monosperma|(Wight & Arn.) D.C.S.Raju||
201870|767552-1|Rubiaceae|Tarenna odorata|(Roxb.) B.L.Rob.||
201883|767565-1|Rubiaceae|Tarenna pavettoides|(Harv.) Sim||
201902|767580-1|Rubiaceae|Tarenna pulchra|(Ridl.) Ridl.||
201918|767592-1|Rubiaceae|Tarenna sambucina|(G.Forst.) T.Durand ex Drake||
201919|967089-1|Rubiaceae|Tarenna sambucina var. buruensis|(Miq.) Fosberg & Sachet|var.|Y
201946|767614-1|Rubiaceae|Tarenna thomasii|Hutch. & Dalziel||
201977|911537-1|Rubiaceae|Tarenna weberifolia|(Kurz) N.P.Balakr.||
201988|767641-1|Rubiaceae|Tarennoidea wallichii|(Hook.f.) Tirveng. & Sastre||Y
205871|767751-1|Rubiaceae|Timonius flavescens|(Jacq.) Baker||
205906|767783-1|Rubiaceae|Timonius lasianthoides|Valeton||
206023|767880-1|Rubiaceae|Timonius timon|(Spreng.) Merr.||
206027|77169220-1|Rubiaceae|Timonius timon var. timon||var.|Y
274342|77089823-1|Rubiaceae|Timonius uniflorus|(Banks ex C.F.Gaertn.) Govaerts||
206905|254970-2|Rubiaceae|Tocoyena formosa|(Cham. & Schltdl.) K.Schum.||
206937|254987-2|Rubiaceae|Tocoyena sprucei|Standl.||Y
207766|767983-1|Rubiaceae|Tricalysia angolensis|A.Rich. ex DC.||
207963|768118-1|Rubiaceae|Tricalysia reticulata|(Benth.) Hiern||
