"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t3",0.0276334252992478,-0.005089252084411,-0.010189406003668,0.0205344004934758,-0.0223872652826216,0.0188966043332153,0.0143222600639166,0.0424817514835111,0.433004768538986,-0.01751743714952,-0.189918392293833,0.0743765225654744,0.00802092819600616,-0.0382703640196366,0.00291259318647225,-0.0021521175878824,0.00125701243000277,-0.00766941316038371,0.00300863183744931,-0.00859925453315234,0.00108301349732542,-0.00202277757822603,-9.34854679358105e-05,1.1150926104117e-05,-9.54299032803582e-07,-0.000267107970962499,6.47697487745786e-05,-5.02314614401481e-05,-0.000623091686191882,0.000247709793070259,-0.00232930003575886,0.00031607803818741,8.93954546482404e-08,3.74538005515009e-17,-0.000179607028702028,-0.000615052007200612,0.000750961587267622,-0.000467224344757009,-0.00209713566838412,-0.000179390889814913,0.000662944558952757,0.00282380652221147,-0.0017297518995612,-0.00115083910658132,-0.000565471518613017,0.000811739238455526,6.14700100883537e-05,0.000323897543835443,6.90978508734104e-17,6.01678769035575e-16,6.90963391629685e-18,-0.000445329824954204,-0.000148142252683527,-1.42463382541688e-17,-1.94670591957008e-17,-0.000338091008423656,-2.74952993479649e-17,3.42648705691513e-06,0.000441601099612657,0.00071002682713901,-1.77190138132103e-16,-1.94069809641231e-17,1.53688399743852e-17,-0.00055435275414751,0.000280476578871064,-9.38174441483001e-14,-0.00026753713493406,-0.000199862561563413,-8.98963764401473e-19,-6.23547515275035e-16,-0.00049832761492162,0.000162105688412994,-0.000487066831677813,4.54955802704087e-17,2.59592874005548e-17,7.45631389012442e-17,1.4640998413083e-17,-2.43829614609785e-17,6.11262399658508e-16,0.00113449663085312,4.04558241936612e-17,-9.4008593078063e-17,-0.000641809603093169,9.52466025499274e-05,-3.44542058041191e-16,-6.18440984135225e-17,2.88405959462873e-17,1.8537340009332e-15,-4.1261306854168e-17,-7.45931094670027e-17,1.27296636523791e-16,1.97400631703004e-15
"t4",-0.146334163199719,-0.0666013629548796,0.0190433233098383,-0.00793568698063012,0.00295766053352258,-0.00124964811840611,0.0389185943190954,-4.70073205713988e-06,0.00253495544009837,-9.13156994028466e-05,0.000112553555742397,-0.000108212370251636,-3.10460800357863e-05,0.00114122097616675,-0.000556114966266746,0.0592389277405203,-0.000259145826353611,0.00657745323769885,-0.00192582181910095,0.0137321496663821,-0.0908977449595972,0.276895285796562,-0.00212932138833821,5.95648865523317e-05,-0.210949159509065,0.00232823213064184,-0.00769581553268743,-0.00160723682611145,0.000925229399285131,-9.12275801128038e-05,0.000391186320671625,0.000977625615534391,1.66341608734259e-08,-1.27344929666297e-16,-0.0015200102907282,-1.0748077156247e-06,0.000162421749442426,-7.40687010410701e-05,-0.000351239454463741,-0.000181030950608246,0.000123332873092785,0.000732820495289188,-0.000368213427417113,-0.000191593148466506,-9.75298910607911e-05,0.000181021477419128,1.14113262243896e-05,6.1082505221449e-05,-6.36262033158068e-18,-5.47444755630716e-18,4.42061886497982e-17,-0.0106865783370833,-4.09971094117511e-05,-3.67977434418673e-17,-1.3395527029782e-17,-8.46619731063587e-05,1.99499974364085e-18,6.86302275279619e-07,8.91622944429765e-05,0.000143414701804944,8.38530243626037e-17,8.90972128556977e-17,1.01646695464548e-17,-0.0126568881975186,0.00637660339389953,-6.1443167277883e-14,-8.58727960497745e-05,-6.41864011044078e-05,-1.56156714864326e-16,-1.87347482882294e-17,-0.000333335438213986,0.00359392500068153,-0.00032347909666341,-5.59857430742346e-17,7.62662682038822e-17,6.90892333814882e-18,1.06581342639854e-16,4.67407010540706e-17,-2.06191092606342e-16,0.000244104414385597,-5.77912497832696e-16,5.84084854707529e-16,-0.000138909722653387,2.06609796895614e-05,4.88419277363095e-16,-1.25161505286676e-16,2.79732342082989e-17,3.07505852651731e-16,4.33185563825489e-16,-1.82145964977565e-16,-4.18389023839474e-17,-1.22989529604421e-14
"t12",-0.0611502089660581,0.257562289522962,0.0376909819010706,-0.0138876064881624,0.00562405745626145,-0.0031133563885779,-0.00263865927417539,-0.000840920754511561,-0.00325553111157816,6.38662064724649e-05,-6.6397376063953e-05,4.08077541304804e-05,9.54765032183122e-06,-4.88216316975017e-05,-5.86706622423578e-05,0.000529059120113174,-0.000103970336419717,0.00108638845709923,-0.000309309232999706,0.00148375351940101,-0.00110925661525958,0.00424270363796741,9.38720804818323e-05,-2.41342135650645e-05,-0.000171071595948904,-0.190543351804824,0.0465477988278846,-0.0363580346051072,0.0024524769712253,-0.000157437002247609,0.000579469589511354,9.11670158749502e-06,1.00029820493935e-05,1.29836558808257e-17,-3.85494673875151e-05,-4.18008052260096e-05,0.000149277501405259,-0.000148053026196812,-0.00434857249921127,-0.0330778192476127,8.73915888346671e-05,0.000522274855600514,-0.000280890366871875,-0.000146498727872396,-7.57389559827085e-05,0.000141807084027565,8.97954013818263e-06,4.78861279723513e-05,2.05737071896995e-17,2.98982873719396e-17,8.25366978321342e-18,-0.000216272045512617,-3.49023311413126e-05,-1.02717235528986e-16,-1.01706398763922e-16,-6.69513572174404e-05,-4.39758423780343e-17,5.41820271561341e-07,7.0228083156685e-05,0.000112946005035237,4.47359937762087e-16,-5.4115422339994e-17,-5.96884116922688e-17,-0.000283228564354671,0.000143643081582023,-4.94803343165254e-12,-6.77457016909987e-05,-5.06332862370285e-05,-6.97241302144121e-17,-3.16684072682918e-16,-0.0254368519789085,5.32620091229709e-05,-0.0242928044476736,2.74751929194883e-16,-3.51405637288766e-18,-1.78055672862154e-16,-5.60336123309853e-17,4.87581883674559e-17,-1.58424365964238e-16,0.000189294385892375,3.86780593047017e-16,-1.19972584544542e-15,-0.000107670711155621,1.60101358098538e-05,8.31306963028088e-17,-2.09738478583334e-16,-1.25758263884172e-16,-5.53247264443402e-16,1.00539597542571e-17,4.85722573273506e-17,4.17862818749906e-16,-3.76825827094418e-15
"t24",0.0354218512400497,-0.00512706157569591,-0.0499097089946085,0.264002406072962,0.0490067769981704,-0.0158261507108309,-0.00379338879303316,-0.00313739703427043,-0.0122492429697025,0.000220728818958074,0.000540159870551978,0.000188754327212612,4.49188732323166e-05,-0.000467802361836736,-9.00540118084378e-05,0.00110462955835626,-0.000692686890380398,0.100528953912072,0.0715917205782177,-0.00729080015797835,0.000746445260720242,0.00128131334644481,8.78572964717868e-05,-2.87185804361282e-05,-3.85094390346523e-05,-0.00388982351861919,0.000942953275422537,-0.000731096144246827,-0.00606453127186275,0.00252192995707888,-0.676187391214856,-0.00177123639796782,-3.24356171659283e-07,-3.41583278949432e-16,0.000474909041992186,0.0012990794935289,-0.000857261900306584,0.000306863648527515,0.00137250650733573,0.000190215696581978,-0.000452142778100917,-0.00231570404303966,0.0692946377012494,-0.00220947491418182,0.00010950460748706,-0.0248464198348756,-1.17992152964187e-05,-5.73912603531415e-05,-1.03507134986282e-16,3.57950120660834e-16,2.25221452000881e-17,8.22095066692957e-05,2.6354574181093e-05,2.91217486452514e-17,-6.97740399990283e-17,0.00166543257003177,3.32200223112234e-17,-1.82910790900228e-07,-1.82455138042811e-05,-2.8929471337182e-05,-5.86851142521772e-16,3.22291277891016e-16,2.35841390455915e-18,4.28053345551747e-06,5.89001220998441e-07,-2.50333509635699e-15,-8.42369803247336e-06,-6.52317798044116e-06,1.00582359580242e-16,-5.07059406775701e-16,-2.90790625415548e-05,9.49654182742334e-06,-3.79145158826282e-05,-2.00835153318298e-16,7.10620977759517e-17,7.62978623772211e-17,1.63057234325692e-18,1.16129640093143e-16,6.38619240194364e-16,9.63461300650562e-05,-1.97140694855787e-16,-5.80081233655404e-16,-6.16526299213658e-05,9.55815620991338e-06,1.13124037136688e-15,6.3923353594796e-17,5.31267246099625e-17,4.71217754586656e-16,1.05322826865872e-16,-1.56125112837913e-17,-1.84086227414046e-16,2.16158714166816e-15
"t30",-0.186438026445221,-0.0894313055204921,0.0286147210279276,-0.0141209333867978,0.00712296107682666,-0.00505973002344971,-0.188362787852764,7.74979210794385e-06,-0.00285578515956026,8.70176602893626e-05,-0.000102230321234948,8.71466923139893e-05,2.37841908620219e-05,-0.000665832997456142,0.000253214342329445,-0.115244058608998,-0.000631274395493461,0.000767950812371963,-0.000193896735597865,0.000269971049865735,0.000318735450195188,-0.0085471689640226,6.10985110836001e-05,-9.79912201733949e-07,-0.00163712789735178,0.0374238537838221,0.161221404768747,0.0105141561678116,2.40869053519023e-05,-4.62043272879539e-06,3.8779070127416e-05,-0.000248383852696294,-1.07523171090492e-09,-3.02004150115954e-17,3.68585276456162e-05,2.5695190210735e-08,5.25975808600114e-06,-3.65250823068549e-06,-1.75775963425282e-05,-9.0733589328213e-06,7.06651139290308e-06,4.21701573038465e-05,-2.33998141492538e-05,-1.22608580883632e-05,-6.66860731113076e-06,1.33424839128808e-05,1.14908237904934e-06,7.32776243315345e-06,6.90978508734104e-17,1.75804155683269e-16,2.48903558815062e-16,-0.0451249371084356,9.84894643724821e-06,-1.39146428524499e-16,-8.36518278068427e-17,-6.27513279113511e-06,-2.40258523960113e-17,5.42839067095224e-08,7.64985443713679e-06,1.23538278087269e-05,-7.83436206412277e-17,-1.49861957029107e-17,-4.35659263779585e-16,-0.0155344139797506,0.0989777857617284,-4.61622829009674e-15,-6.58188602814604e-06,-4.97890971126257e-06,-2.07331057405641e-16,-2.15625862811597e-16,-4.64469447161528e-05,0.0136933963578632,-3.14462702658227e-05,-5.70331253701358e-16,6.75926508239981e-17,1.64499024560212e-17,5.45396383605495e-17,-3.47913023168393e-17,5.57087236823454e-16,2.60604018925723e-05,1.99243619404913e-16,-1.53201880445649e-16,-1.5450612715665e-05,2.33383514915889e-06,8.0587367346685e-16,-3.061907584594e-17,-1.19254057391677e-17,-2.28523701425103e-16,1.79915936332875e-16,-9.97465998686664e-17,-1.1122784142302e-16,-3.38155955947204e-14
"t45",0.0319061474858305,-0.00106448948839844,-0.19042469502727,-0.0685895367419626,0.0142161734911565,-0.00579912267237446,-0.000422133959038159,0.00331116018393246,0.063021009713246,-0.0069936018432571,0.161900102710038,0.00264659351963312,0.00048868738420519,-0.00376309402372376,-0.277600463237839,-0.000740216314123193,0.000258966097980694,-0.00146028211419544,0.000395748609828505,-0.00114540019762895,0.000236503744553589,0.00117618379476049,0.00586374294962908,-2.73715579224379e-05,-7.21016169232617e-05,-0.00941599474949768,0.00228301631956479,-0.00177040288778515,-0.780796619608659,-0.00202087390456195,0.00953971930132881,-0.00075183300202797,-1.69515537565225e-07,-2.50251438338664e-17,0.00027649999929939,0.00061620422428187,-0.0129221301568729,0.000263890888841575,0.00122313042541454,0.000243149954415171,-0.00305689432504719,-0.0543227300960345,0.000177285349686554,0.000107593277734758,9.08046242461173e-05,-0.00018524295665213,-1.03772487023411e-05,-5.19740498930674e-05,1.47160407292367e-16,-2.58576751058798e-16,1.0817616193287e-16,9.93395061815899e-05,0.00119861003423391,-1.1139085290887e-16,-6.34721165661159e-17,3.85352422567027e-05,-2.19612619914871e-17,-2.88160047386165e-07,-3.34624776934715e-05,-5.3522486568896e-05,1.84691350059652e-16,2.59277573251867e-17,-2.33669958007588e-16,4.38072765048343e-05,-1.97091576603146e-05,4.30111773816204e-15,0.000362710748264616,0.000264072915751468,7.51340339076299e-17,2.42992870723003e-16,9.16099577616061e-06,-2.94485321430145e-06,-1.40138196239976e-07,-1.44949141761972e-16,-1.94615124244595e-16,-5.1551049056466e-17,1.75415739723542e-16,-2.74911620668476e-16,-4.39850444257907e-17,2.08227068085901e-05,-3.78308044047032e-16,-5.75704067452042e-16,-1.76256628982272e-05,2.95375115957915e-06,4.95687581765396e-16,-3.61087078920884e-16,-1.30554422459476e-16,3.41410116287231e-16,-9.02469433330716e-17,5.46437894932694e-17,3.10194836070785e-17,9.47348470992287e-16
"t57",0.0287121474368383,-0.00532560420508647,-0.0108124988577949,0.0221895010352314,-0.0248192049902339,0.0215698858963816,0.0176773681049292,0.0561777584723321,0.601445532819395,-0.0250423491681316,-0.274035741877374,0.110113302414665,0.0120160364447729,-0.0621615515123239,0.00539775414185333,-0.00516894810202989,0.00311219195155315,-0.0210593161689322,0.00832849951360509,-0.0256690194421017,0.00340410716200975,-0.00988339434079113,-0.000513479551672109,0.000111472922689102,5.75219127680238e-05,0.00460903323154565,-0.00111714457840639,0.000866035613969565,0.00403418188668023,-0.000977662521888234,0.00635213681073354,-0.000571207583703798,-1.40419168577434e-07,8.60260578788515e-17,0.000252258186863,0.000862670801424632,-0.000695386978171496,0.000348028316069463,0.00154653231844469,0.000132153881345671,-0.00044240647565155,-0.00187800780136096,0.00106101669877042,0.000701814274036382,0.000326174354291167,-0.000439980100257971,-2.73194785772948e-05,-0.000135667514545967,-1.35935842459199e-14,-0.516502219116389,-9.48529742029234e-14,0.000165262877483864,5.38011821024295e-05,1.48195265977583e-15,-1.18953804374206e-15,8.32416021064415e-05,1.06078408302249e-16,-7.91359642059626e-07,-9.336200550858e-05,-0.000149454043058856,-1.66010292124731e-15,-3.15609370642655e-16,-6.00916312306059e-17,8.49325175613243e-05,-3.92150519548569e-05,9.47753259047683e-15,2.6362794914219e-05,1.93629374750679e-05,5.43804207692316e-16,-1.20672019730964e-15,2.94285047282677e-05,-9.51723494098216e-06,1.42467531278838e-05,6.55250882076256e-16,-1.64860294956894e-16,5.77632946934518e-16,7.38020687895412e-16,-4.15563105293749e-16,8.81227850681432e-16,1.82422917351165e-05,3.83795153718239e-16,-2.4384666373605e-16,-2.5108409755741e-05,4.5869412504748e-06,4.12151957047638e-17,-2.62204659888844e-16,2.65630350417121e-16,2.47075635946183e-15,-3.27490680390341e-16,-1.196959198424e-16,1.18623019143907e-16,5.94747463999957e-16
"t58",-0.188926780637568,-0.0908471968815174,0.0292076499762081,-0.014503588267377,0.00738025357213088,-0.00529478725510596,-0.202381115941213,8.52107428059031e-06,-0.00319188153635803,9.81954564378858e-05,-0.00011571965109903,9.94933727224825e-05,2.72609009021741e-05,-0.000784016565208273,0.000311673936861747,-0.155245206361941,-0.0008597723705165,0.00108668464178387,-0.00027521040114467,0.000394407863021645,0.000475181296855957,-0.0154759200316325,0.000117387736929762,-2.729388387433e-06,0.00614810341323695,-0.03593238251831,-0.154680671597073,-0.0100804158647527,5.88914752868385e-06,-2.73343929022311e-06,2.99410740448825e-05,-0.000212842765937339,-8.29333279080049e-10,5.48010353112689e-17,1.58169113460499e-05,1.08010287961158e-08,1.08320493833404e-05,-8.1540769150253e-06,-3.95128190639188e-05,-2.04109872136551e-05,1.72418859436558e-05,0.000103226510706935,-6.24279008581646e-05,-3.293828574366e-05,-1.92511307716875e-05,4.23283352544636e-05,5.77092698758328e-06,4.60200793281876e-05,1.38748769261578e-15,1.81685256395733e-15,3.00798124735617e-15,-0.64982668044759,0.000188821142985953,-1.01865123084474e-15,-2.88349197972106e-16,1.8377182229999e-05,-3.20663566788045e-16,-1.27528005430567e-07,-1.37801585831973e-05,-2.19805436216254e-05,1.22016940834093e-16,-5.21525450688139e-16,2.08790507545799e-16,0.0112080037495136,-0.02355378627933,2.50741366400202e-15,3.64318838341506e-06,2.67488049799466e-06,-8.67677758252533e-17,3.42955096452935e-16,2.68388643823292e-05,-0.0157633790997091,3.2014750845703e-06,4.48818788435016e-16,-9.89408028697753e-17,1.27472204918537e-16,7.7091043548248e-17,2.2108041038974e-16,2.76062033715211e-16,1.80269209921127e-06,1.48936638601586e-16,-4.70602254322454e-16,-2.17045968247378e-06,3.87700439562053e-07,2.93262886315705e-16,3.1830969289225e-17,2.36364255183568e-17,3.70823259524885e-16,-9.33030111334722e-17,2.34187669256869e-17,1.44643871283559e-16,2.13221163620898e-15
"t61",-0.0666869518901478,0.285627327112858,0.0432262023276302,-0.0166624961073537,0.00721264374392361,-0.0043284981452884,-0.00470272267070936,-0.00197510687517944,-0.00981676194796785,0.000230285125392709,-0.000255436818051482,0.000192371872119495,5.01699359014729e-05,-0.00112154275284044,0.000314112673284449,-0.000867194342403555,0.000158183394819619,-0.00133379289540269,0.000374206845157189,-0.00158296102495282,0.00109667506293232,-0.00266969337620736,-5.44056349394911e-05,1.04550088446226e-05,4.82365249009871e-05,0.0453102225095602,-0.0110676405908327,0.00864394370633536,-0.000356456245115895,8.94522648058731e-06,3.3292825446353e-05,-9.30962784046266e-06,0.02561360828413,-7.25843150256084e-15,-4.55803687022054e-06,-4.99998362431463e-06,0.000119947813593909,-0.00123405739727712,-0.0587173933804051,-0.477284420149185,-0.000236681471458222,-0.00135994765087612,0.000384035776473205,0.000193709454012208,7.62334926118772e-05,-0.000112559081356454,-4.19313447310595e-06,-1.97816892003433e-05,-1.40255457344722e-16,1.90388819546932e-16,1.04668067221076e-16,7.15096421828148e-05,1.11240242060029e-05,-2.98651900049509e-16,-3.28375339809168e-16,1.20143056976304e-05,-4.27727691912732e-17,-8.93103351988718e-08,-1.0319022803599e-05,-1.65023336151188e-05,7.07721398916918e-16,1.91594952437036e-16,2.28471739273176e-16,2.77741922037326e-05,-1.25831451439342e-05,0.260364279690563,3.8587303617678e-06,2.82451769441133e-06,2.67424094362232e-16,-7.12394048789904e-16,0.00632130924734383,5.34041243029969e-06,0.00137243652693067,2.74611274791202e-16,-1.70906100008521e-16,1.55992256862908e-16,-6.69010869831797e-17,-8.09269342688379e-17,-2.45544794365569e-17,4.32854844445639e-06,5.88336629572211e-16,-2.00799830189959e-15,-4.06174330624512e-06,6.96759450705582e-07,4.33799227013702e-16,2.74462420964005e-16,1.12380651371825e-16,-1.27927140577671e-15,-1.0139008621312e-16,4.33680868994202e-17,2.40921024200272e-16,-2.46657255013305e-15
"t96",-0.184396915826864,-0.0882320417908662,0.0280805321110919,-0.0137484615801321,0.00684504675241003,-0.00477557766432361,-0.166001231337774,6.21020056514121e-06,-0.00207470564547347,5.86797078815539e-05,-6.70670538781885e-05,5.24044121629958e-05,1.36531683472956e-05,-0.000229176532670427,-6.70136006958388e-05,0.449270480685141,0.00311235042743502,-0.00953841819697471,0.00263319799571952,-0.0125324175195958,0.0685713203019406,-0.0912493253978401,0.000614919312880184,-1.0516376005548e-05,0.0122558919328604,-0.00331767622358923,-0.0139876498411329,-0.000893256170432347,7.69731611776676e-05,-2.07932546169797e-05,0.000228651861411739,-0.00251917601066911,-1.60298457562726e-08,5.56683970492573e-17,0.000974598124648819,6.86328727682768e-07,-4.32527449154767e-05,1.40163838964734e-05,6.54530040332955e-05,3.36810186076141e-05,-1.97091949320188e-05,-0.000116489979532756,5.15382456315072e-05,2.65678714952469e-05,1.23524802777682e-05,-2.06340971416516e-05,-8.89195191198041e-07,-4.1968569576202e-06,4.65464456857119e-17,2.6254032948211e-16,-8.5030710310474e-17,0.00439890486093142,4.19868079839063e-07,2.84126099613842e-16,-7.67129339029355e-17,-4.73959676621926e-06,1.39905516083797e-16,5.57471939196741e-08,1.15763742518918e-05,1.90563109287855e-05,2.62522291666863e-15,1.19845287574287e-15,-6.85413612489377e-15,-0.781905688902114,-0.051748507256834,1.21663539782409e-14,1.65964004319964e-05,1.20345765977633e-05,-2.31617186069317e-16,-8.63889638513249e-17,3.89894515870556e-05,-0.00340511104578607,2.32237679889045e-05,-2.51142134121625e-16,-9.80734411317869e-17,1.74309738769911e-16,-2.04801521297983e-16,2.76587428183258e-17,1.0258968611753e-16,-9.02567202748893e-06,4.4557435299362e-16,7.51632209855754e-16,3.19421946977183e-06,-3.70303115299236e-07,1.59007547054672e-15,-2.61337298150855e-16,3.17672054696426e-16,9.71904943950848e-16,2.9862355660881e-17,-5.20417042793042e-18,-9.99521388291704e-17,1.54626873595423e-16
