"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t80",0.209850308455336,0.0720743328768268,0.0108739297731848,0.0499005335742642,0.000315346268435838,-0.000646458220298751,-0.00369771657785623,0.190146795180901,2.58109278304357e-05,-0.000570760599362103,1.93000533670955e-05,-6.26102836609905e-05,-5.3911139865085e-05,-0.0144913182123754,0.00360740655394934,0.129323697524848,-0.000251018399314786,-0.000273614736164549,1.58033936633776e-06,0.00141515273570844,-0.340436505465896,3.64448583351198e-06,0.000362228483641588,-0.000163318647376782,-4.85162711903042e-06,5.62637193800009e-05,1.41647559452355e-05,-2.79008926043983e-05,0.000337748201711882,0.000117685560518204,0.000126692731561638,0.000102400618797909,0.512314114982924,-0.000204522534702163,-4.44561807001672e-05,0.000240458012690727,2.99984331603235e-05,0.0399726389931485,-3.48802215645431e-06,-0.00067666387772642,0.00994148371316041,0.0711710587421387,0.000454166179999781,-1.76566500050742e-05,7.05535706765844e-16,3.81770273531778e-06,-1.80601714677012e-07,-8.39045936356678e-06,-5.98695331134395e-18,2.51329399869457e-17,-1.92984321682016e-05,-7.32159186213396e-06,-2.19591261482562e-05,-6.09135376806059e-06,7.0082828429463e-16,-1.55556699012131e-05,3.12835707589492e-16,-6.07839439262751e-06,1.21223559138732e-05,-6.63912347723738e-07,2.66356584258611e-05,-2.12544602453123e-16,2.23302370748872e-06,-2.81791626768965e-16,4.45084678329037e-16,1.84108224799237e-06,1.32966506125976e-06,6.88402003356848e-06,-7.96484374083968e-07,-0.00358260660301739,3.03410684554386e-16,3.23732545455956e-16,1.24155137994933e-16,5.18260963480058e-16,-1.78816573323254e-16,0.00030270268094948,6.68319133211893e-16,3.5472392435632e-06,1.128052986538e-15,-1.69947558739648e-14,-4.05970382219503e-16,3.93955909000499e-15,1.83618286531849e-05,-9.4406725507074e-06,-1.32907401013241e-15,1.28184125883071e-14,-2.31060975638636e-16,-1.71535782114799e-15,7.84900829839782e-15,0.707106781186548,-4.44486776082021e-15,-1.14627896491641e-14,-2.07702526718957e-15,-2.78056777037989e-15,-9.86288769123538e-16,-1.17527520344107e-15,-4.70874093084122e-17,6.03070080355694e-15,1.67611786810287e-15,1.73713262272475e-15,-0.0995037190209963
"t81",0.209850308455336,0.0720743328768269,0.0108739297731848,0.0499005335742641,0.000315346268435826,-0.000646458220298598,-0.00369771657785627,0.190146795180901,2.58109278305267e-05,-0.000570760599362031,1.9300053367138e-05,-6.2610283661078e-05,-5.39111398651301e-05,-0.0144913182123758,0.00360740655394936,0.129323697524848,-0.000251018399314992,-0.000273614736165037,1.5803393662598e-06,0.00141515273570845,-0.340436505465896,3.64448583346527e-06,0.000362228483641528,-0.000163318647376692,-4.85162711899654e-06,5.62637193801721e-05,1.41647559447844e-05,-2.79008926043184e-05,0.000337748201712207,0.000117685560518347,0.000126692731561922,0.000102400618798146,0.512314114982924,-0.000204522534702131,-4.44561807004543e-05,0.000240458012690891,2.99984331605118e-05,0.0399726389931486,-3.4880221562273e-06,-0.00067666387772819,0.00994148371316055,0.0711710587421382,0.000454166179999642,-1.76566500053485e-05,1.92057557876286e-16,3.81770273566353e-06,-1.80601714864326e-07,-8.39045936366242e-06,-2.69667224522384e-16,-5.02222996709999e-16,-1.92984321680538e-05,-7.32159186257996e-06,-2.19591261480376e-05,-6.09135376353643e-06,9.99200722162641e-16,-1.55556699009494e-05,-8.60591743622666e-17,-6.07839439240515e-06,1.21223559133396e-05,-6.63912347190826e-07,2.66356584199577e-05,2.65162228762464e-16,2.23302370769837e-06,5.64645333627382e-16,-2.61718376124997e-16,1.84108224732685e-06,1.32966506130767e-06,6.88402003446375e-06,-7.96484373971979e-07,-0.00358260660301892,-1.12055574501923e-16,-5.88655253563233e-17,-1.41175313851793e-16,-4.2352851665462e-16,4.10989426366936e-16,0.000302702680946679,-7.37313942509653e-16,3.54723924414288e-06,1.69010339275448e-15,1.74004738459654e-14,3.98940985621523e-16,-4.55364704837747e-15,1.83618286331193e-05,-9.44067255314635e-06,1.12686464647772e-15,-1.3282236829794e-14,-4.9920288868174e-17,1.26489710123844e-15,-8.03546495082645e-15,-0.707106781186547,4.71304168821392e-15,1.07237507376287e-14,1.87077163572686e-15,3.31871997084014e-15,5.06571784124983e-16,4.87145127163563e-17,5.58060727832394e-16,-1.43554903704579e-15,1.27174587430587e-15,1.62458808428178e-15,-0.0995037190210029
"t94",0.210242889147742,0.0723417259929634,0.0109412106900955,0.0503253624080589,0.000318583878607604,-0.000653785066063169,-0.00374328745825513,0.192527910746213,2.62048255122379e-05,-0.000581834324788618,1.97205050380277e-05,-6.40685661687815e-05,-5.52103741264721e-05,-0.0149070363659387,0.00375353792993813,0.135285281430075,-0.000264330827267367,-0.000288902347153154,1.69933178919273e-06,0.00154660974985319,-0.374669460753885,4.02785791425948e-06,0.000401231587517623,-0.000181571925522798,-5.74173647353035e-06,6.83857647495356e-05,1.84686798067741e-05,-3.88246728348739e-05,0.000500532207178361,0.000195458751257995,0.000220095441813801,0.000339755809712367,-0.486997502337554,4.00729809040223e-05,-1.60611456477804e-05,0.000132288050593747,1.70576965443573e-05,0.0331667045386045,-2.89926880905545e-06,-0.000569667514998645,0.00840133749490013,0.0605119061359109,0.00038639133749536,-1.50532090448955e-05,-1.3161044917761e-16,3.32028164061697e-06,-1.57536690554391e-07,-7.32610015160103e-06,6.10071916917321e-17,8.03330526888947e-16,-1.70310160058333e-05,-6.53239654062099e-06,-1.97779627183014e-05,-5.50326835992675e-06,-1.53002610581154e-15,-1.41113238164897e-05,-9.71774457621795e-17,-5.56224470730482e-06,1.11080887900595e-05,-6.0905420775115e-07,2.45383883521976e-05,-1.5234269893665e-16,2.06494542396347e-06,-1.47744605423605e-16,-2.04527582072872e-16,1.70501410637469e-06,1.23190355262433e-06,6.38333367832163e-06,-7.39180343358215e-07,-0.0033330910038169,2.48626209639146e-17,4.4853800951131e-17,5.09929106008464e-17,-6.2897200787832e-17,4.54587695434734e-16,0.000282744572028468,-2.571758161864e-16,3.31704758749817e-06,1.8822788978005e-15,-1.18931066558831e-16,1.20787055473433e-15,1.57867929528495e-15,1.72022030240913e-05,-8.84445535506688e-06,-2.24984754547116e-17,1.56592621250334e-15,-1.78214040880676e-16,3.50179994275072e-17,-3.3904105533814e-16,7.8161242583276e-16,1.32652319182502e-15,-4.76309097573098e-16,-7.45173245183104e-16,-3.04752973214502e-16,1.11520800480163e-15,-3.57261264833193e-14,0.707106781186548,-5.36443453682119e-14,4.54958714353186e-15,3.75559259127029e-15,-0.0995037190209957
"t95",0.210242889147742,0.0723417259929635,0.0109412106900954,0.0503253624080589,0.000318583878607654,-0.000653785066063195,-0.00374328745825513,0.192527910746213,2.62048255123195e-05,-0.000581834324788583,1.97205050379504e-05,-6.40685661687449e-05,-5.52103741263828e-05,-0.0149070363659385,0.00375353792993809,0.135285281430075,-0.0002643308272673,-0.000288902347152961,1.69933178914194e-06,0.00154660974985337,-0.374669460753885,4.02785791423716e-06,0.000401231587517562,-0.000181571925522998,-5.74173647364711e-06,6.83857647496331e-05,1.84686798065243e-05,-3.88246728350427e-05,0.000500532207177676,0.000195458751257641,0.000220095441813649,0.000339755809712043,-0.486997502337554,4.00729809042667e-05,-1.60611456479026e-05,0.000132288050594094,1.70576965443114e-05,0.033166704538605,-2.89926880992725e-06,-0.000569667514997227,0.00840133749490026,0.0605119061359108,0.000386391337495481,-1.50532090445304e-05,4.16562169231398e-16,3.3202816407453e-06,-1.57536691083557e-07,-7.3261001519107e-06,2.27910484930881e-16,-3.76281436775285e-16,-1.70310160058837e-05,-6.53239654070123e-06,-1.97779627185214e-05,-5.50326835886943e-06,4.16333634234434e-17,-1.41113238167748e-05,-3.45100294826794e-17,-5.56224470732101e-06,1.1108088789992e-05,-6.09054207878712e-07,2.45383883546237e-05,1.91110333070485e-16,2.06494542373275e-06,-1.86325870648256e-16,1.64831286179959e-16,1.70501410491735e-06,1.23190355218024e-06,6.38333367766655e-06,-7.3918034281397e-07,-0.00333309100381831,3.32775738457432e-16,9.52194946448249e-17,-1.83143943240541e-17,-1.2018765122737e-16,-1.9766902196173e-16,0.000282744572029869,1.44643862311154e-16,3.31704758953097e-06,-1.71633697756035e-16,-1.10257449178935e-16,-1.40114078148004e-15,-2.39036801775e-15,1.72022030208034e-05,-8.84445535591729e-06,8.10128318089893e-18,-1.28595918390951e-15,1.44375961249103e-16,-4.85398988962848e-16,1.24634845851255e-16,1.21295712036596e-16,-1.09412458947083e-15,-4.26891968110673e-16,-5.30184330392889e-17,9.96289634140799e-16,-1.73164927252788e-15,3.4241803173793e-14,-0.707106781186547,5.9612280931361e-14,-1.23018048362462e-15,-7.25879522381629e-16,-0.0995037190210003
"t69",0.187660140280948,0.0551300197590865,0.00573311258105598,0.00901127983523595,-7.93190816224111e-05,0.000433318052244181,0.00475239539529847,-0.276431613255685,-0.000630188976779309,-0.00160554466775253,3.27396120991044e-05,-7.07675021348389e-05,-4.26454762552285e-05,0.453395349323682,0.00503062934974801,0.0448838920570515,0.00051798048198753,0.00114417079390848,3.25798198724825e-05,-0.00459224166738055,0.00221364251320719,2.66250587064185e-06,0.000358183560843556,-0.000211542928586316,-1.07683699704007e-05,0.000127739924879505,3.33257606672532e-05,-6.76427592361067e-05,0.000844617486032116,0.000312964065404965,0.000345767483787642,0.000435328384555713,-0.000673413480453924,-0.000148349024237933,-5.47191654076696e-05,0.000329451183730474,4.14201700897612e-05,0.0113333954853471,-3.01710322551549e-07,-0.0021430800246261,0.0251942386948962,-0.000458805185998313,2.54970425126934e-06,2.64488196755147e-06,-5.04413650196804e-16,1.86131486714889e-05,-7.23065491869305e-07,-3.19828310077115e-05,3.45933468756755e-18,-5.20035602663516e-16,-5.41819977498159e-05,-1.78224242519512e-05,-4.95782338742e-05,-1.348722793733e-05,-2.82412981889024e-15,-3.36540605569649e-05,-4.71330928139217e-17,-1.26034407425101e-05,2.49836910229853e-05,-1.36150773908083e-06,5.36386176453274e-05,-7.60221225664034e-16,4.42369801077495e-06,1.76949819719706e-16,1.2115750781245e-16,3.62211808099546e-06,2.61057678092497e-06,1.34543612961027e-05,-1.54864129212437e-06,-0.000321062909070781,4.56519451569599e-16,6.90821174472373e-16,-2.57719019877176e-16,-4.05857823290813e-16,2.14192772963032e-17,0.00137441677739639,-1.07154866458033e-15,6.48790805942881e-06,-6.83045369996379e-15,-1.70350411445936e-15,5.10622131995435e-15,-1.27274869259651e-13,-0.0638232589827348,0.814130821659218,5.91928654906689e-14,-5.80218529911623e-14,7.14942456752988e-14,9.11922019546477e-15,-2.45411651916054e-15,-1.8792735294909e-16,1.40802664307493e-15,-2.02102334805598e-15,1.12830494409418e-15,8.67489542238063e-15,-2.56439203847288e-16,-3.71713426914069e-16,5.22352416538583e-17,-6.88089756557336e-15,1.84169001419072e-15,1.35812195620448e-15,-0.0995037190210249
"t74",0.18767101670907,0.0551361822310355,0.00573414323420341,0.00901343658245907,-7.93414293711308e-05,0.000433450896830824,0.00475395889546915,-0.276523779447229,-0.000630436105195632,-0.00160630501031323,3.27565332813327e-05,-7.08059260999307e-05,-4.26692127766367e-05,0.45368075925609,0.00503459152215234,0.0449220642814547,0.000518457054118921,0.00114525341764637,3.26155390085956e-05,-0.00459775299218361,0.0022163838107969,2.66586010243516e-06,0.000358638742511629,-0.000211815447937014,-1.07845235578509e-05,0.000127939127403485,3.33814034192816e-05,-6.77602315180332e-05,0.000846123601356669,0.000313540230686897,0.000346409852444919,0.000436183192048775,-0.000674817381628452,-0.00014866497564338,-5.48416722681032e-05,0.000330224444623234,4.15180737739318e-05,0.0113697650355341,-3.02683544849387e-07,-0.00215028415158833,0.025280114081237,-0.000460407055303691,2.55862982767945e-06,2.65422370901241e-06,5.74264113564021e-16,1.86861039860639e-05,-7.25954659904936e-07,-3.21114795494923e-05,5.30305765997441e-18,1.32183863827646e-16,-5.44186879065225e-05,-1.79094061443801e-05,-4.9853483805094e-05,-1.35660917855865e-05,-8.32667268468867e-17,-3.38669268705469e-05,1.92768808785679e-16,-1.2703033947722e-05,2.51900830029018e-05,-1.37321146781321e-06,5.41882523837973e-05,4.08253406731538e-16,4.47952802925552e-06,1.26310298732749e-15,-4.6194133603554e-16,3.67273806995011e-06,2.64822340080982e-06,1.36623027913512e-05,-1.57445339598498e-06,-0.000328102578016361,2.6245442641606e-16,7.58126208011688e-17,-7.78741564224323e-16,1.60276678441277e-16,-8.17111605141278e-17,0.00144226922111695,-1.36779814211687e-16,7.0013276362311e-06,7.63008979143989e-15,6.30549737559268e-15,-3.51367825276186e-15,6.93529085735011e-14,0.0319464394490509,-0.4068638793198,2.11002194521801e-14,1.43131430014412e-13,0.707106781186511,-1.57092609629457e-14,-1.24038748379931e-15,7.1474069954494e-16,6.70345760702045e-17,-1.01033412689975e-16,-1.31413411447032e-15,-2.63093863793903e-15,-9.62609416191364e-17,-1.5459465523312e-15,7.25662044083825e-16,6.86384739739066e-15,1.51940864897117e-15,2.26378001353042e-15,-0.0995037190209866
"t75",0.18767101670907,0.0551361822310355,0.0057341432342034,0.00901343658245913,-7.93414293711486e-05,0.000433450896830815,0.00475395889546908,-0.27652377944723,-0.00063043610519567,-0.00160630501031327,3.27565332814504e-05,-7.08059260999798e-05,-4.26692127766062e-05,0.45368075925609,0.00503459152215218,0.0449220642814548,0.000518457054118855,0.00114525341764609,3.26155390084947e-05,-0.00459775299218379,0.00221638381079679,2.66586010245345e-06,0.000358638742511623,-0.000211815447937108,-1.07845235577825e-05,0.000127939127403327,3.3381403419365e-05,-6.77602315177782e-05,0.000846123601356657,0.000313540230686773,0.000346409852444774,0.000436183192048978,-0.000674817381628635,-0.000148664975643339,-5.48416722682083e-05,0.000330224444622978,4.15180737740133e-05,0.0113697650355341,-3.02683544649358e-07,-0.00215028415158681,0.0252801140812368,-0.000460407055303647,2.55862982767848e-06,2.65422370956377e-06,-8.60297436308627e-18,1.86861039862127e-05,-7.25954660119764e-07,-3.21114795495352e-05,5.30321787576641e-18,3.26472893137045e-16,-5.44186879066663e-05,-1.7909406143909e-05,-4.98534838049243e-05,-1.35660917857296e-05,2.21003770839445e-15,-3.38669268706202e-05,7.15337615145314e-17,-1.27030339476259e-05,2.51900830030611e-05,-1.37321146814657e-06,5.41882523842117e-05,2.19704174785248e-16,4.47952802919065e-06,-1.33203602899476e-15,4.22885276631566e-16,3.67273806588004e-06,2.6482234008929e-06,1.36623027906943e-05,-1.57445339518172e-06,-0.000328102578015964,-4.34687569851017e-16,-2.66854463482334e-16,1.07780993408459e-15,-6.9816273505281e-17,5.25442054170044e-16,0.00144226922112066,1.12588433996715e-15,7.00132763002855e-06,1.31569633888431e-15,-4.13233377935971e-15,-1.8067103087632e-15,5.68351439708525e-14,0.0319464394490422,-0.406863879319677,-8.05753650492331e-14,-8.54869095265517e-14,-0.707106781186583,5.97825194628006e-15,3.49546939635343e-15,4.23168954228253e-16,-1.14028963639902e-15,9.1265269621537e-16,-6.06366851554679e-16,-5.58690744016741e-15,-2.51682365763372e-16,-9.87502687637747e-17,4.25082617610268e-16,8.72347096363462e-15,1.41893878208806e-15,1.01581283512266e-15,-0.0995037190209851
"t65",0.191034449856372,0.0572367589615298,0.0061388436829755,0.00999408388369779,-9.08216967106619e-05,0.000507401674808964,0.00569626766607304,-0.332998695800816,-0.000825916695675279,-0.00264252067853818,7.11568673259163e-05,-0.000218902008407382,-0.000187881496979482,-0.3241221420637,0.00262366531321095,0.0276784319439337,0.000354144906798327,0.000804398351649802,2.54866975829146e-05,-0.00376748286754852,0.00184329136935696,2.2346465399808e-06,0.000301813821663232,-0.000179346383763205,-9.75281770449581e-06,0.000117683641971612,3.16811376470918e-05,-6.55554766237708e-05,0.000829766840069158,0.000312815168308529,0.000347374252724962,0.000452185947879548,-0.000729074950722347,-0.000163282843921971,-6.28747963272487e-05,0.000397139955064903,5.03247198199111e-05,0.0351321353440119,-9.8103353959602e-07,-0.0124645677070442,0.211396591180086,-0.0264902767776669,0.000490300338954411,-7.11022627356362e-05,1.79917846515538e-17,-2.36630478052016e-05,7.16638013877128e-07,2.91833777532292e-05,-2.55844818895552e-16,-6.99577811742774e-16,1.81896537005026e-05,3.64789033206339e-07,-7.22911196704505e-06,-2.50911211028236e-06,1.62717062046625e-15,-7.74409057531567e-06,6.17993011348922e-17,-3.63530433436922e-06,7.30081531245716e-06,-4.00163359264783e-07,1.52491714525845e-05,9.86166325280915e-16,1.05688824219965e-06,7.34091053048461e-16,4.57313478847632e-16,7.32155829567034e-07,4.9232886322728e-07,2.07896485419519e-06,-1.70349429149029e-07,4.67294517696222e-05,-5.73826238302753e-17,-2.50935076703787e-15,6.82384830628897e-15,6.06777662570599e-15,-3.81144663905756e-14,-0.828633820795774,4.1407937004121e-15,2.13827790775256e-05,3.60159310904559e-14,1.36084348653187e-14,8.96095724962111e-15,6.4124861481182e-15,5.81577317412192e-05,-7.31707373760241e-05,5.41580842035065e-15,-4.9229835864738e-15,-2.33039003702103e-15,1.36967932274074e-16,-9.23774569408981e-16,2.20607832902664e-15,4.35865631120923e-16,-1.51720746145693e-15,1.99878840952615e-16,5.10414416878162e-15,1.39204407506466e-16,-1.97686704134937e-15,-5.42020196468524e-16,5.6383737811325e-15,2.45275421328568e-15,1.90603494408139e-15,-0.0995037190210008
"t92",0.191556095793985,0.0575390421020518,0.00619117113698013,0.0101078566306787,-9.20415288913948e-05,0.000514826965055965,0.00578582796409427,-0.338305926517811,-0.000841447110915417,-0.00270278821942753,7.29321039051822e-05,-0.000224647240193347,-0.000192940152216768,-0.334030647147446,0.00272487881065655,0.0288353476428807,0.000370219827678074,0.000842002160158547,2.68786518240334e-05,-0.00399401879436992,0.00195790070807675,2.37616301758812e-06,0.000321105952868695,-0.000190978958530198,-1.0498232146507e-05,0.000127065538493429,3.44023110663201e-05,-7.14345915908966e-05,0.000906379629066546,0.000342733016262493,0.000380933196328615,0.000498641178462401,-0.000809160644572363,-0.000181654472642175,-7.03590859153003e-05,0.000447018251371474,5.66960206090874e-05,0.041489860396924,-1.15967240854809e-06,-0.0148501747218281,0.252543082819966,-0.0317995611212534,0.000588886228580469,-8.55559711024124e-05,1.16994325541951e-15,-2.91363884342806e-05,8.86465653778353e-07,3.61576649926414e-05,1.6350605547091e-16,2.75607739511458e-16,2.30206246909789e-05,4.76897064005883e-07,-9.88062173117486e-06,-3.49982030041062e-06,1.52655665885959e-16,-1.11743297931088e-05,6.17812161671463e-17,-5.92755658682437e-06,1.22713163227739e-05,-6.92600729672401e-07,3.09800614618367e-05,-6.84154301289552e-16,2.88344532640753e-06,-3.24386538641563e-16,-3.28675256229821e-16,2.49587418786911e-06,1.82998557309366e-06,9.80068567961677e-06,-1.17803555446431e-06,-0.00029365763746157,1.30948404586778e-16,1.42727100968207e-15,-3.07233547276159e-15,-3.43021731045324e-15,1.8417025089933e-14,0.395336914511658,-1.9586726590464e-15,-4.0967305790616e-06,-1.44485935436811e-14,-3.97382802147901e-15,-4.67207684662837e-15,-2.41589772819082e-15,6.3435430394971e-06,-7.98151930431883e-06,-2.97121474298179e-15,1.49545960379604e-15,1.62657506708633e-15,-5.85698325021272e-16,9.52727691411964e-18,4.80354322756338e-16,-6.58374562366555e-16,1.52368817552878e-15,4.75314799620622e-16,-2.70498952989974e-15,-1.80398418117964e-15,0.707106781186547,4.10929649155089e-14,-6.16528937629382e-16,1.03193782481017e-15,3.13089271156009e-15,-0.0995037190210036
"t93",0.191556095793985,0.0575390421020518,0.00619117113698012,0.0101078566306788,-9.20415288914104e-05,0.000514826965055791,0.00578582796409426,-0.338305926517811,-0.000841447110915596,-0.00270278821942757,7.2932103905139e-05,-0.000224647240193396,-0.000192940152216886,-0.334030647147445,0.00272487881065639,0.0288353476428807,0.000370219827678186,0.000842002160158375,2.68786518240753e-05,-0.00399401879436986,0.00195790070807663,2.37616301754512e-06,0.000321105952868693,-0.000190978958530183,-1.0498232146462e-05,0.000127065538493492,3.44023110665283e-05,-7.14345915907537e-05,0.000906379629066116,0.000342733016262339,0.00038093319632813,0.000498641178462732,-0.000809160644572096,-0.000181654472641897,-7.03590859153079e-05,0.000447018251371431,5.66960206090109e-05,0.0414898603969235,-1.15967240873127e-06,-0.0148501747218282,0.252543082819966,-0.0317995611212537,0.000588886228580303,-8.55559711023374e-05,1.58627688965359e-15,-2.91363884338318e-05,8.86465653436689e-07,3.61576649927197e-05,1.14578545393106e-16,-3.24606583176519e-16,2.30206246910064e-05,4.76897064255975e-07,-9.88062173150586e-06,-3.49982030307082e-06,-1.08593689596148e-15,-1.11743297931062e-05,-1.87957238321401e-16,-5.92755658631694e-06,1.22713163232e-05,-6.92600729612426e-07,3.09800614655254e-05,-4.7100137312909e-16,2.88344532656619e-06,-2.15818692409992e-16,3.84887744404277e-17,2.49587418782727e-06,1.82998557372568e-06,9.80068568070685e-06,-1.17803555410375e-06,-0.000293657637462894,2.69726583049094e-16,1.23339877554128e-15,-3.40991972056542e-15,-2.49657414757955e-15,1.80284477149364e-14,0.39533691451166,-2.22421555623642e-15,-4.09673058315752e-06,-1.77237514663253e-14,-9.7331099617221e-15,-4.13085572795273e-15,-5.51064440933343e-15,6.34354303878383e-06,-7.98151930387478e-06,-2.65773990625333e-15,2.73058272069453e-15,1.37473442471231e-16,5.81008695294324e-17,6.59199872556392e-16,-8.84899664036062e-16,3.69438908455167e-16,-1.35845482180811e-15,-1.39124781047314e-15,-1.30333296170317e-15,8.38545071917944e-16,-0.707106781186548,-3.97405761557485e-14,3.09577930096178e-15,1.27455581514502e-15,-3.35902057862879e-16,-0.0995037190209941
